wavelength_m,real_chi_or_n,imag_chi_or_n
2.378179622712390214e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.379147405981644829e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.380115189250899443e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.381082972520154057e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.382050755789408672e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.383018539058663286e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.383986322327917900e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.384954105597172515e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.385921888866427129e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.386889672135681743e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.387857455404936358e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.388825238674190972e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.389793021943445586e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.390760805212700201e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.391728588481954815e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.392696371751209429e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.393664155020464044e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.394631938289718658e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.395599721558973272e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.396567504828227887e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.397535288097482501e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.398503071366737539e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.399470854635992153e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.400438637905246768e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.401406421174501382e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.402374204443755996e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.403341987713010611e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.404309770982265225e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.405277554251519839e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.406245337520774454e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.407213120790029068e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.408180904059283682e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.409148687328538297e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.410116470597792911e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.411084253867047526e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.412052037136302140e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.413019820405556754e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.413987603674811369e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.414955386944065983e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.415923170213320597e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.416890953482575212e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.417858736751829826e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.418826520021084440e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.419794303290339055e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.420762086559593669e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.421729869828848283e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.422697653098102898e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.423665436367357512e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.424633219636612126e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.425601002905866741e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.426568786175121355e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.427536569444375969e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.428504352713630584e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.429472135982885198e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.430439919252139812e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.431407702521394427e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.432375485790649041e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.433343269059903655e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.434311052329158270e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.435278835598412884e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.436246618867667499e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.437214402136922113e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.438182185406176727e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.439149968675431342e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.440117751944685956e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.441085535213940994e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.442053318483195608e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.443021101752450222e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.443988885021704837e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.444956668290959451e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.445924451560214065e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.446892234829468680e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.447860018098723294e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.448827801367977909e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.449795584637232523e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.450763367906487137e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.451731151175741752e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.452698934444996366e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.453666717714250980e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.454634500983505595e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.455602284252760209e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.456570067522014823e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.457537850791269438e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.458505634060524052e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.459473417329778666e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.460441200599033281e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.461408983868287895e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.462376767137542509e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.463344550406797124e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.464312333676051738e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.465280116945306352e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.466247900214560967e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.467215683483815581e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.468183466753070195e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.469151250022324810e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.470119033291579424e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.471086816560834038e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.472054599830088653e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.473022383099343267e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.473990166368597882e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.474957949637852496e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.475925732907107110e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.476893516176361725e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.477861299445616339e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.478829082714870953e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.479796865984125568e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.480764649253380182e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.481732432522634796e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.482700215791889834e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.483667999061144449e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.484635782330399063e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.485603565599653677e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.486571348868908292e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.487539132138162906e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.488506915407417520e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.489474698676672135e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.490442481945926749e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.491410265215181363e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.492378048484435978e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.493345831753690592e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.494313615022945206e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.495281398292199821e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.496249181561454435e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.497216964830709049e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.498184748099963664e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.499152531369218278e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.500120314638472892e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.501088097907727507e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.502055881176982121e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.503023664446236735e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.503991447715491350e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.504959230984745964e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.505927014254000578e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.506894797523255193e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.507862580792509807e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.508830364061764422e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.509798147331019036e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.510765930600273650e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.511733713869528265e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.512701497138782879e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.513669280408037493e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.514637063677292108e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.515604846946546722e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.516572630215801336e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.517540413485055951e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.518508196754310565e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.519475980023565179e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.520443763292819794e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.521411546562074408e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.522379329831329022e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.523347113100583637e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.524314896369838251e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.525282679639093289e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.526250462908347903e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.527218246177602518e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.528186029446857132e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.529153812716111746e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.530121595985366361e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.531089379254620975e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.532057162523875589e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.533024945793130204e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.533992729062384818e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.534960512331639432e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.535928295600894047e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.536896078870148661e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.537863862139403275e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.538831645408657890e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.539799428677912504e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.540767211947167118e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.541734995216421733e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.542702778485676347e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.543670561754930961e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.544638345024185576e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.545606128293440190e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.546573911562694805e-06,1.000460175727621914e+00,0.000000000000000000e+00
2.547541694831949419e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.548509478101204033e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.549477261370458648e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.550445044639713262e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.551412827908967876e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.552380611178222491e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.553348394447477105e-06,1.000460175727621914e+00,0.000000000000000000e+00
2.554316177716731719e-06,1.000460175727621914e+00,0.000000000000000000e+00
2.555283960985986334e-06,1.000460175727621692e+00,0.000000000000000000e+00
2.556251744255240948e-06,1.000460175727621914e+00,0.000000000000000000e+00
2.557219527524495562e-06,1.000460175727621914e+00,0.000000000000000000e+00
2.558187310793750177e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.559155094063004791e-06,1.000460175727621914e+00,0.000000000000000000e+00
2.560122877332259405e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.561090660601514020e-06,1.000460175727621914e+00,0.000000000000000000e+00
2.562058443870768634e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.563026227140023248e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.563994010409277863e-06,1.000460175727622358e+00,0.000000000000000000e+00
2.564961793678532477e-06,1.000460175727622580e+00,0.000000000000000000e+00
2.565929576947787091e-06,1.000460175727622580e+00,0.000000000000000000e+00
2.566897360217041706e-06,1.000460175727622802e+00,0.000000000000000000e+00
2.567865143486296744e-06,1.000460175727622802e+00,0.000000000000000000e+00
2.568832926755551358e-06,1.000460175727622802e+00,0.000000000000000000e+00
2.569800710024805972e-06,1.000460175727623024e+00,0.000000000000000000e+00
2.570768493294060587e-06,1.000460175727622802e+00,0.000000000000000000e+00
2.571736276563315201e-06,1.000460175727623024e+00,0.000000000000000000e+00
2.572704059832569815e-06,1.000460175727622802e+00,0.000000000000000000e+00
2.573671843101824430e-06,1.000460175727622358e+00,0.000000000000000000e+00
2.574639626371079044e-06,1.000460175727622136e+00,0.000000000000000000e+00
2.575607409640333658e-06,1.000460175727621692e+00,0.000000000000000000e+00
2.576575192909588273e-06,1.000460175727621248e+00,0.000000000000000000e+00
2.577542976178842887e-06,1.000460175727620804e+00,0.000000000000000000e+00
2.578510759448097501e-06,1.000460175727620138e+00,0.000000000000000000e+00
2.579478542717352116e-06,1.000460175727619472e+00,0.000000000000000000e+00
2.580446325986606730e-06,1.000460175727619250e+00,0.000000000000000000e+00
2.581414109255861345e-06,1.000460175727618584e+00,0.000000000000000000e+00
2.582381892525115959e-06,1.000460175727618806e+00,0.000000000000000000e+00
